"collection num","customer collection num","collection date","collection time","customer collection date","customer collection time","status","shopkeeper","kiosk name","kiosk city","Kiosk alias","amount","currency","customer id","valor_comision"
"71580940142633",13071,"2020-02-05","17:03:15","2020-02-05","17:03:15","Exitosa","190607","1810P0920AWM3272","Cartagena","Heladeria",50000,"cop","442138622258",418
"41580940405900",13075,"2020-02-05","17:07:19","2020-02-05","17:07:19","Exitosa","180474","H16632R000660","Barranquilla","Bahia",72000,"cop","442138622258",418
"11580940540320",13078,"2020-02-05","17:09:11","2020-02-05","17:09:11","Exitosa","162451","H16632R000452","Medellin","C.C. Del Rio",100000,"cop","442138622258",418
"91580940494723",13079,"2020-02-05","17:09:51","2020-02-05","17:09:51","Exitosa","201309","H16632R000660","Barranquilla","Bahia",75000,"cop","442138622258",418
"21580940667019",13081,"2020-02-05","17:11:39","2020-02-05","17:11:39","Exitosa","228342","H16632R000660","Barranquilla","Bahia",50000,"cop","442138622258",418
"81580940866284",13083,"2020-02-05","17:14:38","2020-02-05","17:14:38","Exitosa","196988","H16632R000660","Barranquilla","Bahia",20000,"cop","442138622258",418
"91580941361335",13085,"2020-02-05","17:23:00","2020-02-05","17:23:00","Exitosa","209759","H16632R000652","Cali","Ciudad Jardin",60000,"cop","442138622258",418
"21580941513375",13087,"2020-02-05","17:24:48","2020-02-05","17:24:48","Exitosa","205172","H16632R000614","Medellin","J&B Laureles",100000,"cop","442138622258",760
"01580941604571",13090,"2020-02-05","17:27:21","2020-02-05","17:27:21","Exitosa","210100","2019010900789","Barranquilla","El Porvenir",30000,"cop","442138622258",418
"91580941771258",13092,"2020-02-05","17:30:00","2020-02-05","17:30:00","Exitosa","214499","2019010900789","Barranquilla","El Porvenir",50000,"cop","442138622258",418
"31580941811191",13094,"2020-02-05","17:30:34","2020-02-05","17:30:34","Exitosa","228903","1810P0920AWM3306","Bogota","Calle 71",20000,"cop","442138622258",418
"31580941872771",13096,"2020-02-05","17:31:27","2020-02-05","17:31:27","Exitosa","228903","1810P0920AWM3306","Bogota","Calle 71",10000,"cop","442138622258",418
"91580941889326",13099,"2020-02-05","17:32:22","2020-02-05","17:32:22","Exitosa","214569","H16632R000635","Bucaramanga","Restaurante-Bucaramanga",40000,"cop","442138622258",418
"11580941952843",13100,"2020-02-05","17:32:35","2020-02-05","17:32:35","Exitosa","148691","H16632R000655","Bogota","NB Chico",30000,"cop","442138622258",760
"11580942073573",13102,"2020-02-05","17:35:17","2020-02-05","17:35:17","Exitosa","156001","1810P0920AWM3306","Bogota","Calle 71",50000,"cop","442138622258",418
"71580942239130",13106,"2020-02-05","17:37:20","2020-02-05","17:37:20","Exitosa","153107","H16632R000452","Medellin","C.C. Del Rio",50000,"cop","442138622258",418
"61580942181890",13107,"2020-02-05","17:37:25","2020-02-05","17:37:25","Exitosa","169336","H16632R000652","Cali","Ciudad Jardin",75000,"cop","442138622258",418
"91580942285598",13109,"2020-02-05","17:38:12","2020-02-05","17:38:12","Exitosa","184989","H16632R000452","Medellin","C.C. Del Rio",100000,"cop","442138622258",418
"51580942265371",13111,"2020-02-05","17:38:55","2020-02-05","17:38:55","Exitosa","190365","1810P0920AWM3272","Cartagena","Heladeria",10000,"cop","442138622258",418
"21580942415441",13113,"2020-02-05","17:40:43","2020-02-05","17:40:43","Exitosa","217352","H16632R000660","Barranquilla","Bahia",30000,"cop","442138622258",418
"51580942746180",13115,"2020-02-05","17:45:48","2020-02-05","17:45:48","Exitosa","191815","H16632R000452","Medellin","C.C. Del Rio",55000,"cop","442138622258",418
"91580942787670",13118,"2020-02-05","17:47:33","2020-02-05","17:47:33","Exitosa","199809","H16632R000652","Cali","Ciudad Jardin",30000,"cop","442138622258",418
"71580942897485",13120,"2020-02-05","17:47:46","2020-02-05","17:47:46","Exitosa","231417","H16632R000614","Medellin","J&B Laureles",50000,"cop","442138622258",760
"81580942820482",13121,"2020-02-05","17:48:19","2020-02-05","17:48:19","Exitosa","173238","1810P0920AWM3272","Cartagena","Heladeria",35000,"cop","442138622258",418
"61580942894898",13123,"2020-02-05","17:48:59","2020-02-05","17:48:59","Exitosa","169236","2019010900789","Barranquilla","El Porvenir",15000,"cop","442138622258",418
"91580942951613",13125,"2020-02-05","17:49:22","2020-02-05","17:49:22","Exitosa","164469","H16632R000652","Cali","Ciudad Jardin",30000,"cop","442138622258",418
"01580942995614",13127,"2020-02-05","17:50:05","2020-02-05","17:50:05","Exitosa","85530","H16632R000660","Barranquilla","Bahia",40000,"cop","442138622258",418
"11580943055671",13129,"2020-02-05","17:51:11","2020-02-05","17:51:11","Exitosa","207911","H16632R000660","Barranquilla","Bahia",42000,"cop","442138622258",418
"71580943181575",13132,"2020-02-05","17:53:12","2020-02-05","17:53:12","Exitosa","211557","H16632R000652","Cali","Ciudad Jardin",50000,"cop","442138622258",418
"31580943235722",13133,"2020-02-05","17:53:16","2020-02-05","17:53:16","Exitosa","227513","H16632R000429","Bogota","NB Chia",4000,"cop","442138622258",760
"31580943252027",13137,"2020-02-05","17:55:45","2020-02-05","17:55:45","Exitosa","70353","1810P0920AWM4948","Bucaramanga","Oficina-Bucaramanga",20000,"cop","442138622258",418
"31580943347114",13138,"2020-02-05","17:55:47","2020-02-05","17:55:47","Exitosa","181853","H16632R000452","Medellin","C.C. Del Rio",30000,"cop","442138622258",418
"31580943350363",13139,"2020-02-05","17:55:57","2020-02-05","17:55:57","Exitosa","226213","H16632R000660","Barranquilla","Bahia",10000,"cop","442138622258",418
"91580943432122",13141,"2020-02-05","17:57:43","2020-02-05","17:57:43","Exitosa","216949","H16632R000452","Medellin","C.C. Del Rio",52000,"cop","442138622258",418
"21580943624226",13143,"2020-02-05","18:00:40","2020-02-05","18:00:40","Exitosa","204292","H16632R000652","Cali","Ciudad Jardin",100000,"cop","442138622258",418
"71580943698290",13145,"2020-02-05","18:01:45","2020-02-05","18:01:45","Exitosa","76917","H16632R000652","Cali","Ciudad Jardin",10000,"cop","442138622258",418
"21580943713659",13148,"2020-02-05","18:02:22","2020-02-05","18:02:22","Exitosa","202782","H16632R000427","Bogota","NB Calle 34",6000,"cop","442138622258",760
"71580943752761",13150,"2020-02-05","18:02:37","2020-02-05","18:02:37","Exitosa","201637","H16632R000652","Cali","Ciudad Jardin",20000,"cop","442138622258",418
"31580943723988",13151,"2020-02-05","18:02:53","2020-02-05","18:02:53","Exitosa","181873","H16632R000635","Bucaramanga","Restaurante-Bucaramanga",40000,"cop","442138622258",418
"11580943817963",13154,"2020-02-05","18:03:59","2020-02-05","18:03:59","Exitosa","209931","2019010900789","Barranquilla","El Porvenir",10000,"cop","442138622258",418
"01580943867782",13155,"2020-02-05","18:04:14","2020-02-05","18:04:14","Exitosa","217030","H16632R000614","Medellin","J&B Laureles",54000,"cop","442138622258",760
"21580943869136",13157,"2020-02-05","18:04:35","2020-02-05","18:04:35","Exitosa","166992","H16632R000633","Bogota","NB Modelia",20000,"cop","442138622258",760
"31580944029737",13159,"2020-02-05","18:08:06","2020-02-05","18:08:06","Exitosa","96343","1810P0920AWM3272","Cartagena","Heladeria",10000,"cop","442138622258",418
"31580944068223",13163,"2020-02-05","18:09:10","2020-02-05","18:09:10","Exitosa","147563","1810P0920AWM4948","Bucaramanga","Oficina-Bucaramanga",50000,"cop","442138622258",418
"71580944163365",13165,"2020-02-05","18:09:28","2020-02-05","18:09:28","Exitosa","197757","H16632R000633","Bogota","NB Modelia",20000,"cop","442138622258",760
"41580944110386",13166,"2020-02-05","18:09:44","2020-02-05","18:09:44","Exitosa","170864","1810P0920AWM3272","Cartagena","Heladeria",50000,"cop","442138622258",418
"71580944412531",13173,"2020-02-05","18:14:49","2020-02-05","18:14:49","Exitosa","231387","H16632R000660","Barranquilla","Bahia",41000,"cop","442138622258",418
"01580944513761",13177,"2020-02-05","18:15:34","2020-02-05","18:15:34","Exitosa","155670","H16632R000660","Barranquilla","Bahia",40000,"cop","442138622258",418
"71580944536916",13179,"2020-02-05","18:15:45","2020-02-05","18:15:45","Exitosa","228937","H16632R000652","Cali","Ciudad Jardin",60000,"cop","442138622258",418
"71580944603497",13182,"2020-02-05","18:16:39","2020-02-05","18:16:39","Exitosa","200607","H16632R000452","Medellin","C.C. Del Rio",50000,"cop","442138622258",418
"31580944548976",13183,"2020-02-05","18:16:55","2020-02-05","18:16:55","Exitosa","160933","H16632R000633","Bogota","NB Modelia",70000,"cop","442138622258",760
"31580944648663",13185,"2020-02-05","18:17:15","2020-02-05","18:17:15","Exitosa","210913","H16632R000429","Bogota","NB Chia",70000,"cop","442138622258",760
"41580944632824",13186,"2020-02-05","18:17:23","2020-02-05","18:17:23","Exitosa","199904","H16632R000652","Cali","Ciudad Jardin",40000,"cop","442138622258",418
"61580944673228",13189,"2020-02-05","18:18:32","2020-02-05","18:18:32","Exitosa","218016","H16632R000660","Barranquilla","Bahia",50000,"cop","442138622258",418
"21580944668474",13190,"2020-02-05","18:18:34","2020-02-05","18:18:34","Exitosa","166112","H16632R000427","Bogota","NB Calle 34",130000,"cop","442138622258",1250
"11580944785180",13192,"2020-02-05","18:18:51","2020-02-05","18:18:51","Exitosa","621","H16632R000620","Bogota","Polo",20000,"cop","442138622258",418
"61580944746675",13194,"2020-02-05","18:19:20","2020-02-05","18:19:20","Exitosa","219446","H16632R000660","Barranquilla","Bahia",60000,"cop","442138622258",418
"51580944770549",13197,"2020-02-05","18:19:50","2020-02-05","18:19:50","Exitosa","137455","H16632R000633","Bogota","NB Modelia",50000,"cop","442138622258",760
"21580944818162",13198,"2020-02-05","18:19:58","2020-02-05","18:19:58","Exitosa","231752","H16632R000614","Medellin","J&B Laureles",100000,"cop","442138622258",760
"31580944927446",13202,"2020-02-05","18:22:22","2020-02-05","18:22:22","Exitosa","171993","H16632R000652","Cali","Ciudad Jardin",50000,"cop","442138622258",418
"11580944968643",13203,"2020-02-05","18:22:32","2020-02-05","18:22:32","Exitosa","168771","H16632R000614","Medellin","J&B Laureles",60000,"cop","442138622258",760
"91580944948573",13204,"2020-02-05","18:22:36","2020-02-05","18:22:36","Exitosa","191639","H16632R000633","Bogota","NB Modelia",40000,"cop","442138622258",760
"91580945010032",13206,"2020-02-05","18:22:56","2020-02-05","18:22:56","Exitosa","168769","H16632R000614","Medellin","J&B Laureles",20000,"cop","442138622258",760
"61580945039581",13209,"2020-02-05","18:23:56","2020-02-05","18:23:56","Exitosa","60506","H16632R000614","Medellin","J&B Laureles",100000,"cop","442138622258",760
"51580944952975",13210,"2020-02-05","18:24:17","2020-02-05","18:24:17","Exitosa","230595","1810P0920AWM4948","Bucaramanga","Oficina-Bucaramanga",20000,"cop","442138622258",418
"21580945197591",13213,"2020-02-05","18:26:53","2020-02-05","18:26:53","Exitosa","194112","H16632R000652","Cali","Ciudad Jardin",30000,"cop","442138622258",418
"11580945200019",13214,"2020-02-05","18:27:13","2020-02-05","18:27:13","Exitosa","148191","H16632R000428","Bogota","NB Toberin",50000,"cop","442138622258",760
"51580945321426",13216,"2020-02-05","18:27:43","2020-02-05","18:27:43","Exitosa","208215","H16632R000466","Cali","NB San Fernando",50000,"cop","442138622258",760
"51580945419103",13220,"2020-02-05","18:29:27","2020-02-05","18:29:27","Exitosa","183665","H16632R000466","Cali","NB San Fernando",60000,"cop","442138622258",760
"31580945321482",13221,"2020-02-05","18:29:28","2020-02-05","18:29:28","Exitosa","224983","H16632R000452","Medellin","C.C. Del Rio",30000,"cop","442138622258",418
"31580945357468",13222,"2020-02-05","18:29:41","2020-02-05","18:29:41","Exitosa","226273","H16632R000652","Cali","Ciudad Jardin",105000,"cop","442138622258",687
"41580945484076",13225,"2020-02-05","18:30:39","2020-02-05","18:30:39","Exitosa","117224","H16632R000466","Cali","NB San Fernando",70000,"cop","442138622258",760
"51580945450167",13226,"2020-02-05","18:30:48","2020-02-05","18:30:48","Exitosa","231945","H16632R000452","Medellin","C.C. Del Rio",40000,"cop","442138622258",418
"21580945524158",13229,"2020-02-05","18:31:57","2020-02-05","18:31:57","Exitosa","209052","H16632R000452","Medellin","C.C. Del Rio",20000,"cop","442138622258",418
"91580945566616",13231,"2020-02-05","18:32:36","2020-02-05","18:32:36","Exitosa","223799","H16632R000452","Medellin","C.C. Del Rio",20000,"cop","442138622258",418
"31580945647598",13233,"2020-02-05","18:34:17","2020-02-05","18:34:17","Exitosa","161383","H16632R000660","Barranquilla","Bahia",10000,"cop","442138622258",418
"01580945701450",13235,"2020-02-05","18:35:14","2020-02-05","18:35:14","Exitosa","219400","H16632R000660","Barranquilla","Bahia",20000,"cop","442138622258",418
"41580945838872",13238,"2020-02-05","18:37:28","2020-02-05","18:37:28","Exitosa","150124","H16632R000633","Bogota","NB Modelia",50000,"cop","442138622258",760
"71580945832463",13240,"2020-02-05","18:37:48","2020-02-05","18:37:48","Exitosa","141537","H16632R000660","Barranquilla","Bahia",60000,"cop","442138622258",418
"31580945847397",13245,"2020-02-05","18:39:07","2020-02-05","18:39:07","Exitosa","208653","1810P0920AWM3272","Cartagena","Heladeria",10000,"cop","442138622258",418
"21580945924098",13246,"2020-02-05","18:39:08","2020-02-05","18:39:08","Exitosa","225492","H16632R000660","Barranquilla","Bahia",32000,"cop","442138622258",418
"01580946008361",13248,"2020-02-05","18:39:25","2020-02-05","18:39:25","Exitosa","166450","H16632R000620","Bogota","Polo",80000,"cop","442138622258",418
"31580946006252",13251,"2020-02-05","18:39:39","2020-02-05","18:39:39","Exitosa","222213","H16632R000614","Medellin","J&B Laureles",20000,"cop","442138622258",760
"61580945889467",13252,"2020-02-05","18:39:53","2020-02-05","18:39:53","Exitosa","205756","1810P0920AWM3272","Cartagena","Heladeria",50000,"cop","442138622258",418
"91580945978592",13254,"2020-02-05","18:40:03","2020-02-05","18:40:03","Exitosa","233439","H16632R000660","Barranquilla","Bahia",70000,"cop","442138622258",418
"31580945929311",13255,"2020-02-05","18:40:22","2020-02-05","18:40:22","Exitosa","114763","1810P0920AWM4948","Bucaramanga","Oficina-Bucaramanga",150000,"cop","442138622258",687
"61580946053068",13259,"2020-02-05","18:40:59","2020-02-05","18:40:59","Exitosa","86246","H16632R000652","Cali","Ciudad Jardin",50000,"cop","442138622258",418
"81580946137377",13262,"2020-02-05","18:41:17","2020-02-05","18:41:17","Exitosa","61628","H16632R000466","Cali","NB San Fernando",10000,"cop","442138622258",760
"31580946115971",13264,"2020-02-05","18:41:27","2020-02-05","18:41:27","Exitosa","210913","H16632R000429","Bogota","NB Chia",40000,"cop","442138622258",760
"61580946086622",13266,"2020-02-05","18:41:37","2020-02-05","18:41:37","Exitosa","86246","H16632R000652","Cali","Ciudad Jardin",100000,"cop","442138622258",418
"41580946022281",13267,"2020-02-05","18:41:47","2020-02-05","18:41:47","Exitosa","121524","1810P0920AWM4948","Bucaramanga","Oficina-Bucaramanga",20000,"cop","442138622258",418
"21580946185624",13269,"2020-02-05","18:43:20","2020-02-05","18:43:20","Exitosa","231012","H16632R000652","Cali","Ciudad Jardin",50000,"cop","442138622258",418
"41580946247360",13271,"2020-02-05","18:44:28","2020-02-05","18:44:28","Exitosa","191674","H16632R000660","Barranquilla","Bahia",30000,"cop","442138622258",418
"41580946325152",13273,"2020-02-05","18:45:33","2020-02-05","18:45:33","Exitosa","204864","H16632R000660","Barranquilla","Bahia",50000,"cop","442138622258",418
"41580946420225",13277,"2020-02-05","18:47:08","2020-02-05","18:47:08","Exitosa","55594","H16632R000660","Barranquilla","Bahia",40000,"cop","442138622258",418
"71580946425145",13278,"2020-02-05","18:47:29","2020-02-05","18:47:29","Exitosa","148487","H16632R000633","Bogota","NB Modelia",10000,"cop","442138622258",760
"21580946424566",13279,"2020-02-05","18:47:50","2020-02-05","18:47:50","Exitosa","222112","H16632R000452","Medellin","C.C. Del Rio",21000,"cop","442138622258",418
"81580946587978",13281,"2020-02-05","18:49:14","2020-02-05","18:49:14","Exitosa","153758","H16632R000614","Medellin","J&B Laureles",50000,"cop","442138622258",760
"61580946663141",13283,"2020-02-05","18:50:17","2020-02-05","18:50:17","Exitosa","222246","H16632R000429","Bogota","NB Chia",5000,"cop","442138622258",760
"61580946682333",13285,"2020-02-05","18:50:44","2020-02-05","18:50:44","Exitosa","222246","H16632R000429","Bogota","NB Chia",2000,"cop","442138622258",760
"61580946709635",13287,"2020-02-05","18:51:03","2020-02-05","18:51:03","Exitosa","222246","H16632R000429","Bogota","NB Chia",2000,"cop","442138622258",760
"61580946819932",13290,"2020-02-05","18:52:38","2020-02-05","18:52:38","Exitosa","167266","H16632R000466","Cali","NB San Fernando",50000,"cop","442138622258",760
"11580946764794",13291,"2020-02-05","18:53:01","2020-02-05","18:53:01","Exitosa","188171","H16632R000660","Barranquilla","Bahia",200000,"cop","442138622258",687
"11580946809564",13295,"2020-02-05","18:53:27","2020-02-05","18:53:27","Exitosa","197151","H16632R000452","Medellin","C.C. Del Rio",40000,"cop","442138622258",418
"91580946808773",13296,"2020-02-05","18:53:33","2020-02-05","18:53:33","Exitosa","80449","H16632R000660","Barranquilla","Bahia",50000,"cop","442138622258",418
"31580946873013",13297,"2020-02-05","18:53:47","2020-02-05","18:53:47","Exitosa","193173","H16632R000466","Cali","NB San Fernando",80000,"cop","442138622258",760
"21580946863019",13299,"2020-02-05","18:54:35","2020-02-05","18:54:35","Exitosa","148452","H16632R000635","Bucaramanga","Restaurante-Bucaramanga",50000,"cop","442138622258",418
"01580946830224",13303,"2020-02-05","18:55:41","2020-02-05","18:55:41","Exitosa","226540","1810P0920AWM3272","Cartagena","Heladeria",60000,"cop","442138622258",418
"01580946938333",13304,"2020-02-05","18:55:47","2020-02-05","18:55:47","Exitosa","85530","H16632R000660","Barranquilla","Bahia",50000,"cop","442138622258",418
"51580947029460",13308,"2020-02-05","18:56:41","2020-02-05","18:56:41","Exitosa","153665","H16632R000466","Cali","NB San Fernando",85000,"cop","442138622258",760
"71580947005246",13309,"2020-02-05","18:56:48","2020-02-05","18:56:48","Exitosa","228937","H16632R000652","Cali","Ciudad Jardin",10000,"cop","442138622258",418
"41580947096879",13312,"2020-02-05","18:58:23","2020-02-05","18:58:23","Exitosa","187984","H16632R000429","Bogota","NB Chia",4000,"cop","442138622258",760
"71580947293452",13320,"2020-02-05","19:01:08","2020-02-05","19:01:08","Exitosa","197757","H16632R000458","Bogota","J&B Hayuelos",60000,"cop","442138622258",760
"61580947272108",13321,"2020-02-05","19:01:21","2020-02-05","19:01:21","Exitosa","160506","H16632R000633","Bogota","NB Modelia",40000,"cop","442138622258",760
"21580947304658",13324,"2020-02-05","19:02:12","2020-02-05","19:02:12","Exitosa","175862","H16632R000428","Bogota","NB Toberin",5000,"cop","442138622258",760
"11580947318391",13326,"2020-02-05","19:02:32","2020-02-05","19:02:32","Exitosa","220881","H16632R000660","Barranquilla","Bahia",80000,"cop","442138622258",418
"61580947340236",13327,"2020-02-05","19:02:41","2020-02-05","19:02:41","Exitosa","220426","1810P0920AWM3306","Bogota","Calle 71",10000,"cop","442138622258",418
"81580947404481",13329,"2020-02-05","19:03:39","2020-02-05","19:03:39","Exitosa","204848","H16632R000660","Barranquilla","Bahia",10000,"cop","442138622258",418
"61580947518396",13331,"2020-02-05","19:04:23","2020-02-05","19:04:23","Exitosa","152416","H16632R000466","Cali","NB San Fernando",20000,"cop","442138622258",760
"91580947489180",13333,"2020-02-05","19:05:03","2020-02-05","19:05:03","Exitosa","220999","H16632R000660","Barranquilla","Bahia",32000,"cop","442138622258",418
"81580947443603",13335,"2020-02-05","19:05:48","2020-02-05","19:05:48","Exitosa","96368","1810P0920AWM3272","Cartagena","Heladeria",22000,"cop","442138622258",418
"81580947578847",13340,"2020-02-05","19:06:43","2020-02-05","19:06:43","Exitosa","196988","H16632R000660","Barranquilla","Bahia",20000,"cop","442138622258",418
"61580947536219",13342,"2020-02-05","19:07:18","2020-02-05","19:07:18","Exitosa","162426","1810P0920AWM4948","Bucaramanga","Oficina-Bucaramanga",20000,"cop","442138622258",418
"81580947728877",13344,"2020-02-05","19:08:37","2020-02-05","19:08:37","Exitosa","207478","H16632R000655","Bogota","NB Chico",50000,"cop","442138622258",760
"71580947701883",13347,"2020-02-05","19:10:14","2020-02-05","19:10:14","Exitosa","174997","1810P0920AWM3272","Cartagena","Heladeria",100000,"cop","442138622258",418
"61580947742985",13348,"2020-02-05","19:10:24","2020-02-05","19:10:24","Exitosa","162336","H16632R000652","Cali","Ciudad Jardin",100000,"cop","442138622258",418
"11580947850568",13351,"2020-02-05","19:11:47","2020-02-05","19:11:47","Exitosa","224831","H16632R000452","Medellin","C.C. Del Rio",50000,"cop","442138622258",418
"41580947893686",13352,"2020-02-05","19:12:02","2020-02-05","19:12:02","Exitosa","174164","H16632R000635","Bucaramanga","Restaurante-Bucaramanga",20000,"cop","442138622258",418
"31580947921440",13354,"2020-02-05","19:12:32","2020-02-05","19:12:32","Exitosa","87543","H16632R000427","Bogota","NB Calle 34",150000,"cop","442138622258",1250
"31580947950477",13357,"2020-02-05","19:14:12","2020-02-05","19:14:12","Exitosa","157203","1810P0920AWM4948","Bucaramanga","Oficina-Bucaramanga",200000,"cop","442138622258",687
"91580948054126",13360,"2020-02-05","19:14:50","2020-02-05","19:14:50","Exitosa","84689","H16632R000660","Barranquilla","Bahia",53000,"cop","442138622258",418
"31580948086288",13361,"2020-02-05","19:14:52","2020-02-05","19:14:52","Exitosa","112173","H16632R000633","Bogota","NB Modelia",10000,"cop","442138622258",760
"71580948119073",13363,"2020-02-05","19:15:22","2020-02-05","19:15:22","Exitosa","135717","H16632R000660","Barranquilla","Bahia",20000,"cop","442138622258",418
"31580948139678",13366,"2020-02-05","19:15:47","2020-02-05","19:15:47","Exitosa","112173","H16632R000633","Bogota","NB Modelia",5000,"cop","442138622258",760
"01580948144768",13367,"2020-02-05","19:15:52","2020-02-05","19:15:52","Exitosa","155670","H16632R000660","Barranquilla","Bahia",50000,"cop","442138622258",418
"51580948170511",13369,"2020-02-05","19:16:23","2020-02-05","19:16:23","Exitosa","163705","H16632R000660","Barranquilla","Bahia",70000,"cop","442138622258",418
"11580948294135",13372,"2020-02-05","19:17:43","2020-02-05","19:17:43","Exitosa","205951","H16632R000614","Medellin","J&B Laureles",40000,"cop","442138622258",760
"01580948278381",13375,"2020-02-05","19:18:10","2020-02-05","19:18:10","Exitosa","93990","H16632R000660","Barranquilla","Bahia",70000,"cop","442138622258",418
"01580948192225",13376,"2020-02-05","19:18:16","2020-02-05","19:18:16","Exitosa","96480","1810P0920AWM3272","Cartagena","Heladeria",25000,"cop","442138622258",418
"91580948191946",13377,"2020-02-05","19:18:35","2020-02-05","19:18:35","Exitosa","202239","1810P0920AWM4948","Bucaramanga","Oficina-Bucaramanga",42000,"cop","442138622258",418
"11580948312076",13379,"2020-02-05","19:20:18","2020-02-05","19:20:18","Exitosa","183001","1810P0920AWM3272","Cartagena","Heladeria",50000,"cop","442138622258",418
"41580948505328",13383,"2020-02-05","19:21:19","2020-02-05","19:21:19","Exitosa","216004","H16632R000466","Cali","NB San Fernando",40000,"cop","442138622258",760
"71580948470772",13384,"2020-02-05","19:21:22","2020-02-05","19:21:22","Exitosa","86247","H16632R000660","Barranquilla","Bahia",25000,"cop","442138622258",418
"61580948534755",13385,"2020-02-05","19:21:30","2020-02-05","19:21:30","Exitosa","143086","H16632R000429","Bogota","NB Chia",50000,"cop","442138622258",760
"61580948568643",13387,"2020-02-05","19:22:06","2020-02-05","19:22:06","Exitosa","143086","H16632R000429","Bogota","NB Chia",50000,"cop","442138622258",760
"71580948592314",13390,"2020-02-05","19:22:43","2020-02-05","19:22:43","Exitosa","158307","H16632R000614","Medellin","J&B Laureles",70000,"cop","442138622258",760
"01580948614051",13392,"2020-02-05","19:23:11","2020-02-05","19:23:11","Exitosa","228580","H16632R000466","Cali","NB San Fernando",60000,"cop","442138622258",760
"61580948627523",13393,"2020-02-05","19:23:14","2020-02-05","19:23:14","Exitosa","143086","H16632R000429","Bogota","NB Chia",50000,"cop","442138622258",760
"51580948676010",13395,"2020-02-05","19:24:41","2020-02-05","19:24:41","Exitosa","23775","H16632R000660","Barranquilla","Bahia",20000,"cop","442138622258",418
"01580948797847",13397,"2020-02-05","19:26:41","2020-02-05","19:26:41","Exitosa","209960","H16632R000652","Cali","Ciudad Jardin",20000,"cop","442138622258",418
"01580948743046",13399,"2020-02-05","19:27:21","2020-02-05","19:27:21","Exitosa","154820","1810P0920AWM4948","Bucaramanga","Oficina-Bucaramanga",100000,"cop","442138622258",418
"41580948928141",13403,"2020-02-05","19:28:28","2020-02-05","19:28:28","Exitosa","217714","H16632R000458","Bogota","J&B Hayuelos",10000,"cop","442138622258",760
"71580948876411",13404,"2020-02-05","19:28:44","2020-02-05","19:28:44","Exitosa","167207","H16632R000635","Bucaramanga","Restaurante-Bucaramanga",20000,"cop","442138622258",418
"71580948914038",13406,"2020-02-05","19:29:08","2020-02-05","19:29:08","Exitosa","231727","H16632R000652","Cali","Ciudad Jardin",100000,"cop","442138622258",418
"91580948873465",13407,"2020-02-05","19:29:20","2020-02-05","19:29:20","Exitosa","194059","1810P0920AWM4948","Bucaramanga","Oficina-Bucaramanga",50000,"cop","442138622258",418
"91580949000864",13410,"2020-02-05","19:30:24","2020-02-05","19:30:24","Exitosa","195549","H16632R000635","Bucaramanga","Restaurante-Bucaramanga",40000,"cop","442138622258",418
"81580949023972",13412,"2020-02-05","19:30:47","2020-02-05","19:30:47","Exitosa","172658","H16632R000660","Barranquilla","Bahia",70000,"cop","442138622258",418
"31580949054939",13414,"2020-02-05","19:31:04","2020-02-05","19:31:04","Exitosa","228233","H16632R000633","Bogota","NB Modelia",20000,"cop","442138622258",760
"31580949075043",13416,"2020-02-05","19:31:28","2020-02-05","19:31:28","Exitosa","54653","H16632R000660","Barranquilla","Bahia",100000,"cop","442138622258",418
"21580949154064",13417,"2020-02-05","19:31:39","2020-02-05","19:31:39","Exitosa","215112","H16632R000466","Cali","NB San Fernando",52000,"cop","442138622258",760
"81580949138975",13420,"2020-02-05","19:32:42","2020-02-05","19:32:42","Exitosa","129928","H16632R000660","Barranquilla","Bahia",60000,"cop","442138622258",418
"11580949161421",13421,"2020-02-05","19:32:47","2020-02-05","19:32:47","Exitosa","165811","H16632R000633","Bogota","NB Modelia",20000,"cop","442138622258",760
"81580949356355",13423,"2020-02-05","19:35:16","2020-02-05","19:35:16","Exitosa","140898","H16632R000466","Cali","NB San Fernando",30000,"cop","442138622258",760
"01580949443248",13426,"2020-02-05","19:37:44","2020-02-05","19:37:44","Exitosa","214330","H16632R000660","Barranquilla","Bahia",60000,"cop","442138622258",418
"31580949442481",13429,"2020-02-05","19:38:26","2020-02-05","19:38:26","Exitosa","163243","H16632R000452","Medellin","C.C. Del Rio",90000,"cop","442138622258",418
"51580949509335",13432,"2020-02-05","19:39:03","2020-02-05","19:39:03","Exitosa","155925","H16632R000635","Bucaramanga","Restaurante-Bucaramanga",50000,"cop","442138622258",418
"01580949528145",13433,"2020-02-05","19:39:04","2020-02-05","19:39:04","Exitosa","152890","H16632R000652","Cali","Ciudad Jardin",50000,"cop","442138622258",418
"61580949527625",13434,"2020-02-05","19:39:04","2020-02-05","19:39:04","Exitosa","224576","H16632R000452","Medellin","C.C. Del Rio",30000,"cop","442138622258",418
"51580949413690",13436,"2020-02-05","19:39:22","2020-02-05","19:39:22","Exitosa","193595","1810P0920AWM3272","Cartagena","Heladeria",46000,"cop","442138622258",418
"41580949564759",13437,"2020-02-05","19:39:31","2020-02-05","19:39:31","Exitosa","150124","H16632R000633","Bogota","NB Modelia",100000,"cop","442138622258",760
"71580949655992",13441,"2020-02-05","19:40:12","2020-02-05","19:40:12","Exitosa","206137","H16632R000429","Bogota","NB Chia",20000,"cop","442138622258",760
